transaction_id,customer_id,timestamp,channel,product_id,product_name,department,aisle,price
TXN_00647,CUST_0148,2025-12-09 20:30:06.923661,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00647,CUST_0105,2025-12-09 20:30:06.923661,online,12,Pasta,Pantry,Pasta,2.99
TXN_00647,CUST_0448,2025-12-09 20:30:06.923661,online,19,Black Pepper,Pantry,Spices,4.99
TXN_00647,CUST_0110,2025-12-09 20:30:06.923661,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00647,CUST_0406,2025-12-09 20:30:06.923661,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_00647,CUST_0089,2025-12-09 20:30:06.923661,online,13,Eggs,Dairy,Eggs,4.99
TXN_00647,CUST_0133,2025-12-09 20:30:06.923661,online,18,Salt,Pantry,Spices,1.99
TXN_00647,CUST_0470,2025-12-09 20:30:06.923661,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00647,CUST_0215,2025-12-09 20:30:06.923661,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00647,CUST_0189,2025-12-09 20:30:06.923661,online,17,Sugar,Pantry,Baking,3.49
TXN_00648,CUST_0322,2025-11-04 18:30:06.925166,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00648,CUST_0176,2025-11-04 18:30:06.925166,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00648,CUST_0100,2025-11-04 18:30:06.925166,online,16,Olive Oil,Pantry,Oils,9.99
TXN_00648,CUST_0419,2025-11-04 18:30:06.925166,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_00649,CUST_0262,2025-09-28 01:30:06.926171,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_00649,CUST_0145,2025-09-28 01:30:06.926171,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_00649,CUST_0389,2025-09-28 01:30:06.926171,online,13,Eggs,Dairy,Eggs,4.99
TXN_00649,CUST_0209,2025-09-28 01:30:06.926171,online,7,Butter,Dairy,Butter,4.49
TXN_00649,CUST_0424,2025-09-28 01:30:06.926171,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00649,CUST_0285,2025-09-28 01:30:06.926171,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_00649,CUST_0132,2025-09-28 01:30:06.926171,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_00650,CUST_0133,2025-08-04 19:30:06.927171,online,20,Orange Juice,Beverages,Juice,4.99
TXN_00650,CUST_0303,2025-08-04 19:30:06.927171,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00650,CUST_0109,2025-08-04 19:30:06.927171,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00650,CUST_0250,2025-08-04 19:30:06.927171,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_00650,CUST_0147,2025-08-04 19:30:06.927171,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_00650,CUST_0260,2025-08-04 19:30:06.927171,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00650,CUST_0124,2025-08-04 19:30:06.927171,online,13,Eggs,Dairy,Eggs,4.99
TXN_00650,CUST_0436,2025-08-04 19:30:06.927171,online,16,Olive Oil,Pantry,Oils,9.99
TXN_00650,CUST_0030,2025-08-04 19:30:06.927171,online,7,Butter,Dairy,Butter,4.49
TXN_00650,CUST_0055,2025-08-04 19:30:06.927171,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00650,CUST_0040,2025-08-04 19:30:06.927171,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00650,CUST_0479,2025-08-04 19:30:06.927171,online,19,Black Pepper,Pantry,Spices,4.99
TXN_00651,CUST_0172,2025-10-30 05:30:06.928175,online,21,Coffee,Beverages,Coffee,12.99
TXN_00651,CUST_0431,2025-10-30 05:30:06.928175,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00651,CUST_0373,2025-10-30 05:30:06.928175,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_00651,CUST_0173,2025-10-30 05:30:06.928175,online,16,Olive Oil,Pantry,Oils,9.99
TXN_00651,CUST_0029,2025-10-30 05:30:06.928175,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00651,CUST_0251,2025-10-30 05:30:06.928175,online,17,Sugar,Pantry,Baking,3.49
TXN_00652,CUST_0404,2025-10-20 18:30:06.929175,online,20,Orange Juice,Beverages,Juice,4.99
TXN_00652,CUST_0236,2025-10-20 18:30:06.929175,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00652,CUST_0359,2025-10-20 18:30:06.929175,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00652,CUST_0115,2025-10-20 18:30:06.929175,online,12,Pasta,Pantry,Pasta,2.99
TXN_00652,CUST_0407,2025-10-20 18:30:06.929175,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_00652,CUST_0320,2025-10-20 18:30:06.929175,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00652,CUST_0389,2025-10-20 18:30:06.929175,online,13,Eggs,Dairy,Eggs,4.99
TXN_00652,CUST_0269,2025-10-20 18:30:06.929175,online,16,Olive Oil,Pantry,Oils,9.99
TXN_00652,CUST_0426,2025-10-20 18:30:06.929175,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00652,CUST_0442,2025-10-20 18:30:06.929175,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_00652,CUST_0145,2025-10-20 18:30:06.929175,online,18,Salt,Pantry,Spices,1.99
TXN_00652,CUST_0325,2025-10-20 18:30:06.929175,online,17,Sugar,Pantry,Baking,3.49
TXN_00653,CUST_0373,2025-11-03 18:30:06.931175,online,21,Coffee,Beverages,Coffee,12.99
TXN_00653,CUST_0060,2025-11-03 18:30:06.931175,online,20,Orange Juice,Beverages,Juice,4.99
TXN_00653,CUST_0302,2025-11-03 18:30:06.931175,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_00653,CUST_0473,2025-11-03 18:30:06.931175,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00653,CUST_0050,2025-11-03 18:30:06.931175,online,17,Sugar,Pantry,Baking,3.49
TXN_00653,CUST_0241,2025-11-03 18:30:06.931175,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00653,CUST_0072,2025-11-03 18:30:06.931175,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_00653,CUST_0303,2025-11-03 18:30:06.931175,online,7,Butter,Dairy,Butter,4.49
TXN_00653,CUST_0051,2025-11-03 18:30:06.931175,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00653,CUST_0111,2025-11-03 18:30:06.931175,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_00653,CUST_0037,2025-11-03 18:30:06.931175,online,18,Salt,Pantry,Spices,1.99
TXN_00653,CUST_0149,2025-11-03 18:30:06.931175,online,19,Black Pepper,Pantry,Spices,4.99
TXN_00654,CUST_0176,2025-10-30 03:30:06.932175,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_00654,CUST_0096,2025-10-30 03:30:06.932175,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00654,CUST_0493,2025-10-30 03:30:06.932175,online,13,Eggs,Dairy,Eggs,4.99
TXN_00654,CUST_0301,2025-10-30 03:30:06.932175,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00655,CUST_0092,2025-09-10 21:30:06.933175,offline,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_00655,CUST_0310,2025-09-10 21:30:06.933175,offline,6,Whole Milk,Dairy,Milk,3.99
TXN_00655,CUST_0491,2025-09-10 21:30:06.933175,offline,13,Eggs,Dairy,Eggs,4.99
TXN_00655,CUST_0338,2025-09-10 21:30:06.933175,offline,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00656,CUST_0292,2025-11-14 18:30:06.933175,online,21,Coffee,Beverages,Coffee,12.99
TXN_00656,CUST_0472,2025-11-14 18:30:06.933175,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00656,CUST_0316,2025-11-14 18:30:06.933175,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00656,CUST_0237,2025-11-14 18:30:06.933175,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_00656,CUST_0165,2025-11-14 18:30:06.933175,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00657,CUST_0106,2025-08-09 19:30:06.934175,online,21,Coffee,Beverages,Coffee,12.99
TXN_00657,CUST_0135,2025-08-09 19:30:06.934175,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00657,CUST_0471,2025-08-09 19:30:06.934175,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00657,CUST_0492,2025-08-09 19:30:06.934175,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_00657,CUST_0115,2025-08-09 19:30:06.934175,online,12,Pasta,Pantry,Pasta,2.99
TXN_00657,CUST_0452,2025-08-09 19:30:06.934175,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00657,CUST_0016,2025-08-09 19:30:06.934175,online,13,Eggs,Dairy,Eggs,4.99
TXN_00657,CUST_0442,2025-08-09 19:30:06.934175,online,16,Olive Oil,Pantry,Oils,9.99
TXN_00657,CUST_0008,2025-08-09 19:30:06.934175,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00657,CUST_0016,2025-08-09 19:30:06.934175,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00657,CUST_0084,2025-08-09 19:30:06.934175,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00657,CUST_0408,2025-08-09 19:30:06.934175,online,19,Black Pepper,Pantry,Spices,4.99
TXN_00658,CUST_0394,2025-12-27 19:30:06.935679,offline,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00658,CUST_0210,2025-12-27 19:30:06.935679,offline,4,Organic Avocado,Produce,Fruit,1.99
TXN_00658,CUST_0031,2025-12-27 19:30:06.935679,offline,18,Salt,Pantry,Spices,1.99
TXN_00658,CUST_0202,2025-12-27 19:30:06.935679,offline,1,Organic Bananas,Produce,Fruit,0.69
TXN_00658,CUST_0395,2025-12-27 19:30:06.935679,offline,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00658,CUST_0415,2025-12-27 19:30:06.935679,offline,17,Sugar,Pantry,Baking,3.49
TXN_00659,CUST_0404,2025-08-30 05:30:06.936683,offline,20,Orange Juice,Beverages,Juice,4.99
TXN_00659,CUST_0426,2025-08-30 05:30:06.936683,offline,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00659,CUST_0115,2025-08-30 05:30:06.936683,offline,12,Pasta,Pantry,Pasta,2.99
TXN_00659,CUST_0022,2025-08-30 05:30:06.936683,offline,16,Olive Oil,Pantry,Oils,9.99
TXN_00659,CUST_0122,2025-08-30 05:30:06.936683,offline,18,Salt,Pantry,Spices,1.99
TXN_00660,CUST_0386,2025-10-05 03:30:06.937687,online,21,Coffee,Beverages,Coffee,12.99
TXN_00660,CUST_0482,2025-10-05 03:30:06.937687,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_00660,CUST_0089,2025-10-05 03:30:06.937687,online,13,Eggs,Dairy,Eggs,4.99
TXN_00660,CUST_0360,2025-10-05 03:30:06.937687,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00660,CUST_0450,2025-10-05 03:30:06.937687,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00660,CUST_0301,2025-10-05 03:30:06.937687,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_00660,CUST_0415,2025-10-05 03:30:06.937687,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_00660,CUST_0180,2025-10-05 03:30:06.937687,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00660,CUST_0008,2025-10-05 03:30:06.937687,online,19,Black Pepper,Pantry,Spices,4.99
TXN_00661,CUST_0478,2025-10-29 17:30:06.938687,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00661,CUST_0419,2025-10-29 17:30:06.938687,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00661,CUST_0069,2025-10-29 17:30:06.938687,online,12,Pasta,Pantry,Pasta,2.99
TXN_00661,CUST_0013,2025-10-29 17:30:06.938687,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00661,CUST_0126,2025-10-29 17:30:06.938687,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00662,CUST_0305,2025-09-24 00:30:06.939687,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_00662,CUST_0041,2025-09-24 00:30:06.939687,online,18,Salt,Pantry,Spices,1.99
TXN_00662,CUST_0155,2025-09-24 00:30:06.939687,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00662,CUST_0180,2025-09-24 00:30:06.939687,online,17,Sugar,Pantry,Baking,3.49
TXN_00663,CUST_0052,2025-12-03 19:30:06.940688,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00663,CUST_0455,2025-12-03 19:30:06.940688,online,20,Orange Juice,Beverages,Juice,4.99
TXN_00663,CUST_0416,2025-12-03 19:30:06.940688,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00663,CUST_0275,2025-12-03 19:30:06.940688,online,12,Pasta,Pantry,Pasta,2.99
TXN_00663,CUST_0182,2025-12-03 19:30:06.940688,online,13,Eggs,Dairy,Eggs,4.99
TXN_00663,CUST_0114,2025-12-03 19:30:06.940688,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00663,CUST_0302,2025-12-03 19:30:06.940688,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00663,CUST_0153,2025-12-03 19:30:06.940688,online,17,Sugar,Pantry,Baking,3.49
TXN_00664,CUST_0213,2026-01-04 05:30:06.941704,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_00664,CUST_0417,2026-01-04 05:30:06.941704,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00664,CUST_0086,2026-01-04 05:30:06.941704,online,13,Eggs,Dairy,Eggs,4.99
TXN_00664,CUST_0365,2026-01-04 05:30:06.941704,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00665,CUST_0395,2025-12-25 18:30:06.942703,offline,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_00665,CUST_0287,2025-12-25 18:30:06.942703,offline,6,Whole Milk,Dairy,Milk,3.99
TXN_00665,CUST_0153,2025-12-25 18:30:06.942703,offline,13,Eggs,Dairy,Eggs,4.99
TXN_00665,CUST_0486,2025-12-25 18:30:06.942703,offline,20,Orange Juice,Beverages,Juice,4.99
TXN_00666,CUST_0411,2025-10-24 22:30:06.942703,online,20,Orange Juice,Beverages,Juice,4.99
TXN_00666,CUST_0020,2025-10-24 22:30:06.942703,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00666,CUST_0190,2025-10-24 22:30:06.942703,online,12,Pasta,Pantry,Pasta,2.99
TXN_00666,CUST_0257,2025-10-24 22:30:06.942703,online,7,Butter,Dairy,Butter,4.49
TXN_00666,CUST_0088,2025-10-24 22:30:06.942703,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00666,CUST_0338,2025-10-24 22:30:06.942703,online,18,Salt,Pantry,Spices,1.99
TXN_00666,CUST_0260,2025-10-24 22:30:06.942703,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00666,CUST_0241,2025-10-24 22:30:06.942703,online,17,Sugar,Pantry,Baking,3.49
TXN_00667,CUST_0177,2025-11-20 02:30:06.943703,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00667,CUST_0310,2025-11-20 02:30:06.943703,online,20,Orange Juice,Beverages,Juice,4.99
TXN_00667,CUST_0156,2025-11-20 02:30:06.943703,online,12,Pasta,Pantry,Pasta,2.99
TXN_00667,CUST_0127,2025-11-20 02:30:06.943703,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_00667,CUST_0020,2025-11-20 02:30:06.943703,online,7,Butter,Dairy,Butter,4.49
TXN_00667,CUST_0371,2025-11-20 02:30:06.943703,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00667,CUST_0278,2025-11-20 02:30:06.943703,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_00667,CUST_0306,2025-11-20 02:30:06.943703,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_00667,CUST_0054,2025-11-20 02:30:06.943703,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00667,CUST_0146,2025-11-20 02:30:06.943703,online,17,Sugar,Pantry,Baking,3.49
TXN_00668,CUST_0094,2025-07-30 01:30:06.946240,offline,21,Coffee,Beverages,Coffee,12.99
TXN_00668,CUST_0271,2025-07-30 01:30:06.946240,offline,17,Sugar,Pantry,Baking,3.49
TXN_00668,CUST_0313,2025-07-30 01:30:06.946240,offline,19,Black Pepper,Pantry,Spices,4.99
TXN_00668,CUST_0163,2025-07-30 01:30:06.946240,offline,7,Butter,Dairy,Butter,4.49
TXN_00669,CUST_0207,2026-01-16 00:30:06.946240,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00669,CUST_0269,2026-01-16 00:30:06.946240,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00669,CUST_0004,2026-01-16 00:30:06.946240,online,18,Salt,Pantry,Spices,1.99
TXN_00669,CUST_0492,2026-01-16 00:30:06.946240,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00669,CUST_0238,2026-01-16 00:30:06.946240,online,19,Black Pepper,Pantry,Spices,4.99
TXN_00670,CUST_0232,2025-09-26 04:30:06.947245,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00670,CUST_0242,2025-09-26 04:30:06.947245,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00670,CUST_0476,2025-09-26 04:30:06.947245,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00670,CUST_0384,2025-09-26 04:30:06.947245,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00671,CUST_0306,2025-07-30 06:30:06.948245,online,21,Coffee,Beverages,Coffee,12.99
TXN_00671,CUST_0352,2025-07-30 06:30:06.948245,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00671,CUST_0422,2025-07-30 06:30:06.948245,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00671,CUST_0032,2025-07-30 06:30:06.948245,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00671,CUST_0368,2025-07-30 06:30:06.948245,online,17,Sugar,Pantry,Baking,3.49
TXN_00672,CUST_0171,2025-08-28 00:30:06.948245,online,21,Coffee,Beverages,Coffee,12.99
TXN_00672,CUST_0049,2025-08-28 00:30:06.948245,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_00672,CUST_0084,2025-08-28 00:30:06.948245,online,7,Butter,Dairy,Butter,4.49
TXN_00672,CUST_0495,2025-08-28 00:30:06.948245,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_00672,CUST_0426,2025-08-28 00:30:06.948245,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_00673,CUST_0109,2026-01-09 04:30:06.949244,online,21,Coffee,Beverages,Coffee,12.99
TXN_00673,CUST_0247,2026-01-09 04:30:06.949244,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00673,CUST_0282,2026-01-09 04:30:06.949244,online,12,Pasta,Pantry,Pasta,2.99
TXN_00673,CUST_0205,2026-01-09 04:30:06.949244,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00673,CUST_0273,2026-01-09 04:30:06.949244,online,18,Salt,Pantry,Spices,1.99
TXN_00673,CUST_0426,2026-01-09 04:30:06.949244,online,17,Sugar,Pantry,Baking,3.49
TXN_00674,CUST_0191,2025-07-31 16:30:06.950244,online,21,Coffee,Beverages,Coffee,12.99
TXN_00674,CUST_0220,2025-07-31 16:30:06.950244,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00674,CUST_0096,2025-07-31 16:30:06.950244,online,7,Butter,Dairy,Butter,4.49
TXN_00674,CUST_0489,2025-07-31 16:30:06.950244,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00674,CUST_0449,2025-07-31 16:30:06.950244,online,17,Sugar,Pantry,Baking,3.49
TXN_00675,CUST_0483,2025-09-02 18:30:06.951244,offline,21,Coffee,Beverages,Coffee,12.99
TXN_00675,CUST_0438,2025-09-02 18:30:06.951244,offline,6,Whole Milk,Dairy,Milk,3.99
TXN_00675,CUST_0004,2025-09-02 18:30:06.951244,offline,7,Butter,Dairy,Butter,4.49
TXN_00675,CUST_0349,2025-09-02 18:30:06.951244,offline,10,Basmati Rice,Pantry,Rice,8.99
TXN_00675,CUST_0021,2025-09-02 18:30:06.951244,offline,18,Salt,Pantry,Spices,1.99
TXN_00675,CUST_0051,2025-09-02 18:30:06.951244,offline,17,Sugar,Pantry,Baking,3.49
TXN_00676,CUST_0372,2025-08-26 02:30:06.951244,offline,20,Orange Juice,Beverages,Juice,4.99
TXN_00676,CUST_0006,2025-08-26 02:30:06.951244,offline,7,Butter,Dairy,Butter,4.49
TXN_00676,CUST_0066,2025-08-26 02:30:06.951244,offline,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00676,CUST_0102,2025-08-26 02:30:06.951244,offline,1,Organic Bananas,Produce,Fruit,0.69
TXN_00676,CUST_0360,2025-08-26 02:30:06.951244,offline,19,Black Pepper,Pantry,Spices,4.99
TXN_00676,CUST_0090,2025-08-26 02:30:06.951244,offline,17,Sugar,Pantry,Baking,3.49
TXN_00677,CUST_0146,2025-08-03 22:30:06.952244,online,20,Orange Juice,Beverages,Juice,4.99
TXN_00677,CUST_0488,2025-08-03 22:30:06.952244,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00677,CUST_0338,2025-08-03 22:30:06.952244,online,12,Pasta,Pantry,Pasta,2.99
TXN_00677,CUST_0070,2025-08-03 22:30:06.952244,online,16,Olive Oil,Pantry,Oils,9.99
TXN_00677,CUST_0015,2025-08-03 22:30:06.952244,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00678,CUST_0382,2025-09-12 23:30:06.953244,offline,21,Coffee,Beverages,Coffee,12.99
TXN_00678,CUST_0263,2025-09-12 23:30:06.953244,offline,6,Whole Milk,Dairy,Milk,3.99
TXN_00678,CUST_0012,2025-09-12 23:30:06.953244,offline,20,Orange Juice,Beverages,Juice,4.99
TXN_00678,CUST_0071,2025-09-12 23:30:06.953244,offline,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00678,CUST_0398,2025-09-12 23:30:06.953244,offline,7,Butter,Dairy,Butter,4.49
TXN_00678,CUST_0041,2025-09-12 23:30:06.953244,offline,18,Salt,Pantry,Spices,1.99
TXN_00678,CUST_0075,2025-09-12 23:30:06.953244,offline,14,Chicken Breast,Meat,Poultry,8.99
TXN_00678,CUST_0325,2025-09-12 23:30:06.953244,offline,19,Black Pepper,Pantry,Spices,4.99
TXN_00679,CUST_0254,2025-08-04 04:30:06.954244,offline,21,Coffee,Beverages,Coffee,12.99
TXN_00679,CUST_0244,2025-08-04 04:30:06.954244,offline,20,Orange Juice,Beverages,Juice,4.99
TXN_00679,CUST_0047,2025-08-04 04:30:06.954244,offline,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_00679,CUST_0273,2025-08-04 04:30:06.954244,offline,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00679,CUST_0278,2025-08-04 04:30:06.954244,offline,4,Organic Avocado,Produce,Fruit,1.99
TXN_00679,CUST_0435,2025-08-04 04:30:06.954244,offline,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00679,CUST_0393,2025-08-04 04:30:06.954244,offline,13,Eggs,Dairy,Eggs,4.99
TXN_00679,CUST_0323,2025-08-04 04:30:06.954244,offline,18,Salt,Pantry,Spices,1.99
TXN_00679,CUST_0104,2025-08-04 04:30:06.954244,offline,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00679,CUST_0476,2025-08-04 04:30:06.954244,offline,10,Basmati Rice,Pantry,Rice,8.99
TXN_00679,CUST_0176,2025-08-04 04:30:06.954244,offline,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00680,CUST_0269,2025-11-25 20:30:06.955748,offline,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_00680,CUST_0148,2025-11-25 20:30:06.955748,offline,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00680,CUST_0063,2025-11-25 20:30:06.955748,offline,7,Butter,Dairy,Butter,4.49
TXN_00680,CUST_0036,2025-11-25 20:30:06.955748,offline,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00680,CUST_0148,2025-11-25 20:30:06.955748,offline,14,Chicken Breast,Meat,Poultry,8.99
TXN_00681,CUST_0332,2025-09-05 05:30:06.956753,offline,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00681,CUST_0316,2025-09-05 05:30:06.956753,offline,12,Pasta,Pantry,Pasta,2.99
TXN_00681,CUST_0314,2025-09-05 05:30:06.956753,offline,16,Olive Oil,Pantry,Oils,9.99
TXN_00681,CUST_0028,2025-09-05 05:30:06.956753,offline,1,Organic Bananas,Produce,Fruit,0.69
TXN_00681,CUST_0466,2025-09-05 05:30:06.956753,offline,18,Salt,Pantry,Spices,1.99
TXN_00682,CUST_0219,2025-08-07 20:30:06.956753,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00682,CUST_0363,2025-08-07 20:30:06.956753,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_00682,CUST_0339,2025-08-07 20:30:06.956753,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_00682,CUST_0190,2025-08-07 20:30:06.956753,online,18,Salt,Pantry,Spices,1.99
TXN_00683,CUST_0140,2025-08-01 06:30:06.957757,online,6,Whole Milk,Dairy,Milk,3.99
TXN_00683,CUST_0031,2025-08-01 06:30:06.957757,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_00683,CUST_0191,2025-08-01 06:30:06.957757,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00683,CUST_0071,2025-08-01 06:30:06.957757,online,18,Salt,Pantry,Spices,1.99
TXN_00683,CUST_0395,2025-08-01 06:30:06.957757,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_00683,CUST_0500,2025-08-01 06:30:06.957757,online,17,Sugar,Pantry,Baking,3.49
TXN_00684,CUST_0195,2025-08-03 19:30:06.958757,online,21,Coffee,Beverages,Coffee,12.99
TXN_00684,CUST_0142,2025-08-03 19:30:06.958757,online,20,Orange Juice,Beverages,Juice,4.99
TXN_00684,CUST_0431,2025-08-03 19:30:06.958757,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_00684,CUST_0055,2025-08-03 19:30:06.958757,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_00684,CUST_0397,2025-08-03 19:30:06.958757,online,12,Pasta,Pantry,Pasta,2.99
TXN_00684,CUST_0026,2025-08-03 19:30:06.958757,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_00684,CUST_0226,2025-08-03 19:30:06.958757,online,13,Eggs,Dairy,Eggs,4.99
TXN_00684,CUST_0356,2025-08-03 19:30:06.958757,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_00684,CUST_0391,2025-08-03 19:30:06.958757,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_00685,CUST_0402,2025-12-09 18:30:06.959757,offline,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_00685,CUST_0249,2025-12-09 18:30:06.959757,offline,6,Whole Milk,Dairy,Milk,3.99
TXN_00685,CUST_0416,2025-12-09 18:30:06.959757,offline,13,Eggs,Dairy,Eggs,4.99
TXN_00686,CUST_0167,2026-01-17 04:30:06.959757,online,5,Organic Tomatoes,Produce,Vegetables,2.49
